intersection_id,time_bin,vehicle_count,avg_speed,congestion_score,current_green,fuzzy_delta,suggested_green_fuzzy
"(('cluster_1846451380_237567524_2577843615_5269354735_#6more', 0, 92.88742919170932, 'G'), ('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 480.8374291917093, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 1398.6774291917093, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 1664.397429191709, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 1925.717429191709, 'G'), ('7116487491', 0, 2521.967429191709, 'y'))",2025-09-09 00:13:10,1,59.65,0.0,20.0,0.0,20.0
"(('cluster_1846451380_237567524_2577843615_5269354735_#6more', 1, 136.36255624195394, 'r'), ('cluster_1278659760_237567134_237567563_2577843495_#6more', 3, 524.312556241954, 'y'), ('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1162.8525562419543, 'G'))",2025-09-09 00:13:00,1,74.4,0.0,20.0,0.0,20.0
"(('cluster_1846451380_237567524_2577843615_5269354735_#6more', 1, 157.02881895403294, 'r'), ('cluster_1278659760_237567134_237567563_2577843495_#6more', 3, 544.9788189540329, 'y'), ('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1183.5188189540331, 'G'))",2025-09-09 00:13:00,1,75.32,0.0,30.0,0.0,30.0
"(('cluster_1846451380_237567524_2577843615_5269354735_#6more', 2, 115.06287947598128, 'r'), ('cluster_1278659760_237567134_237567563_2577843495_#6more', 3, 503.0128794759813, 'r'), ('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1141.5528794759814, 'G'))",2025-09-09 00:13:00,1,76.68,0.0,20.0,0.0,20.0
"(('cluster_1846451380_237567524_2577843615_5269354735_#6more', 2, 18.214640908235097, 'r'), ('cluster_1278659760_237567134_237567563_2577843495_#6more', 3, 406.1646409082351, 'r'), ('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1044.7046409082352, 'r'))",2025-09-09 00:13:00,1,52.36,0.0,30.0,0.0,30.0
"(('cluster_1846451380_237567524_2577843615_5269354735_#6more', 2, 32.75977140232129, 'r'), ('cluster_1278659760_237567134_237567563_2577843495_#6more', 3, 420.7097714023213, 'r'), ('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1059.2497714023214, 'r'))",2025-09-09 00:13:00,1,68.56,0.0,30.0,0.0,30.0
"(('cluster_1846451380_237567524_2577843615_5269354735_#6more', 2, 51.80490189640748, 'r'), ('cluster_1278659760_237567134_237567563_2577843495_#6more', 3, 439.75490189640743, 'r'), ('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1078.2949018964075, 'y'))",2025-09-09 00:13:00,1,74.41,0.0,30.0,0.0,30.0
"(('cluster_1846451380_237567524_2577843615_5269354735_#6more', 2, 72.47459138372962, 'r'), ('cluster_1278659760_237567134_237567563_2577843495_#6more', 3, 460.42459138372965, 'r'), ('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1098.9645913837298, 'y'))",2025-09-09 00:13:00,1,77.75,0.0,20.0,0.0,20.0
"(('cluster_1846451380_237567524_2577843615_5269354735_#6more', 2, 8.13821708830097, 'r'), ('cluster_1278659760_237567134_237567563_2577843495_#6more', 3, 396.08821708830095, 'r'), ('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1034.628217088301, 'r'))",2025-09-09 00:13:00,1,36.28,0.0,30.0,0.0,30.0
"(('cluster_1846451380_237567524_2577843615_5269354735_#6more', 2, 94.07224586093929, 'r'), ('cluster_1278659760_237567134_237567563_2577843495_#6more', 3, 482.0222458609393, 'r'), ('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1120.5622458609394, 'y'))",2025-09-09 00:13:00,1,75.57,0.0,20.0,0.0,20.0
"(('cluster_1857415949_1857415965_1857415979_1857415984_#18more', 30, 62.55, 'r'), ('cluster_1197845017_246580858_246580859_246580993_#8more', 17, 1102.4899999999998, 'r'), ('cluster_1599284184_237568212_4736420883_5179030750_#7more', 0, 1727.6699999999996, 'G'), ('cluster_4736420880_4736420882_6898270652_6898270671', 0, 1928.4899999999996, 'G'), ('joinedS_4604003035_4604003043_5015699484_cluster_237565956_237569059_4749207534_4749633926_#8more', 10, 2645.1999999999994, 'r'), ('cluster_2327166275_2327166277_8406858347_8406858348_#7more', 1, 3330.6799999999994, 'r'), ('237566274', 0, 3546.9799999999996, 'G'), ('cluster_237566302_237568006_4749270945_4749270946_#4more', 0, 3871.5199999999995, 'r'), ('cluster_1599226662_1599226663_237566456_237567290_#8more', 7, 4112.49, 'r'), ('cluster_1846451380_237567524_2577843615_5269354735_#6more', 0, 4338.45, 'G'), ('cluster_1278659760_237567134_237567563_2577843495_#6more', 0, 4726.4, 'G'), ('cluster_1599179206_246158641_2577843480_2577843482_#6more', 0, 5644.24, 'G'), ('cluster_237567273_237568665_246168152_246175094_#9more', 7, 5909.96, 'r'), ('cluster_246172484_246175093_2618494458_3946566839_#7more', 0, 6171.28, 'G'), ('7116487491', 0, 6767.530000000001, 'G'))",2025-09-09 00:11:40,1,0.0,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 0.017905652895564117, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 235.39790565289556, 'g'), ('cluster_3681802616_8393114933', 4, 425.1479056528956, 'G'))",2025-09-09 00:13:20,1,32.37,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1012.2758272193208, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1247.655827219321, 'G'))",2025-09-09 00:13:20,1,70.68,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1014.8246434379729, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1250.2046434379731, 'r'), ('cluster_3681802616_8393114933', 4, 1439.9546434379731, 'r'))",2025-09-09 00:13:20,1,70.82,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1031.9081867955133, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1267.2881867955134, 'G'))",2025-09-09 00:13:20,1,68.32,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1034.4980997406772, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1269.878099740677, 'r'), ('cluster_3681802616_8393114933', 4, 1459.628099740677, 'r'))",2025-09-09 00:13:20,1,66.39,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1050.8860131757444, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1286.2660131757443, 'G'))",2025-09-09 00:13:20,1,70.37,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1052.9383868620628, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1288.3183868620627, 'y'), ('cluster_3681802616_8393114933', 4, 1478.0683868620627, 'r'))",2025-09-09 00:13:20,1,70.65,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 106.4405268505444, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 341.82052685054435, 'r'))",2025-09-09 00:13:20,1,70.21,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1070.4318963794985, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1305.8118963794986, 'r'))",2025-09-09 00:13:20,1,70.04,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1072.5643186826157, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1307.9443186826156, 'y'), ('cluster_3681802616_8393114933', 4, 1497.6943186826156, 'r'))",2025-09-09 00:13:20,1,69.16,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1089.8876885773302, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1325.2676885773303, 'r'))",2025-09-09 00:13:20,1,68.8,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1091.7762842337268, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1327.1562842337266, 'y'), ('cluster_3681802616_8393114933', 4, 1516.9062842337266, 'r'))",2025-09-09 00:13:20,1,66.98,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1108.998420791264, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1344.378420791264, 'r'))",2025-09-09 00:13:20,1,70.29,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1110.3811730488803, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1345.7611730488802, 'y'), ('cluster_3681802616_8393114933', 4, 1535.5111730488802, 'y'))",2025-09-09 00:13:20,1,67.68,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1128.524611001947, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1363.9046110019472, 'r'))",2025-09-09 00:13:20,1,70.24,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1129.1808079585103, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1364.5608079585104, 'G'), ('cluster_3681802616_8393114933', 4, 1554.3108079585104, 'y'))",2025-09-09 00:13:20,1,70.02,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1148.0355935125015, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1383.4155935125013, 'r'))",2025-09-09 00:13:20,1,69.79,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1148.6297813259434, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1384.0097813259435, 'G'), ('cluster_3681802616_8393114933', 4, 1573.7597813259435, 'y'))",2025-09-09 00:13:20,1,70.46,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 116.72408837709389, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 352.10408837709383, 'g'), ('cluster_3681802616_8393114933', 4, 541.8540883770938, 'r'))",2025-09-09 00:13:20,1,66.74,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1167.4213244221412, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1402.801324422141, 'r'))",2025-09-09 00:13:20,1,66.92,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1168.2006755732834, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1403.5806755732833, 'G'), ('cluster_3681802616_8393114933', 4, 1593.3306755732833, 'G'))",2025-09-09 00:13:20,1,67.57,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1186.0111906918837, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1421.3911906918838, 'r'))",2025-09-09 00:13:20,1,67.59,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1186.9702003264936, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1422.3502003264935, 'G'), ('cluster_3681802616_8393114933', 4, 1612.1002003264935, 'G'))",2025-09-09 00:13:20,1,67.13,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1204.7848346628293, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1440.1648346628294, 'r'))",2025-09-09 00:13:20,1,66.77,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1205.6162680272848, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1440.9962680272847, 'G'), ('cluster_3681802616_8393114933', 4, 1630.7462680272847, 'G'))",2025-09-09 00:13:20,1,70.42,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1223.3310330261472, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1458.711033026147, 'r'))",2025-09-09 00:13:20,1,57.81,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1225.1787664629192, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1460.5587664629193, 'G'), ('cluster_3681802616_8393114933', 4, 1650.3087664629193, 'G'))",2025-09-09 00:13:20,1,68.76,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1239.3884302956233, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1474.7684302956231, 'r'))",2025-09-09 00:13:20,1,52.4,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1244.2783816605015, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1479.6583816605016, 'G'), ('cluster_3681802616_8393114933', 4, 1669.4083816605016, 'G'))",2025-09-09 00:13:20,1,68.98,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 125.94223177704427, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 361.32223177704424, 'r'))",2025-09-09 00:13:20,1,70.3,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1253.9446915157735, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1489.3246915157733, 'r'))",2025-09-09 00:13:20,1,47.57,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1263.4392826747755, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1498.8192826747754, 'g'), ('cluster_3681802616_8393114933', 4, 1688.5692826747754, 'r'))",2025-09-09 00:13:20,1,67.16,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1267.158651741672, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1502.5386517416719, 'r'))",2025-09-09 00:13:20,1,39.14,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1278.031462846234, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1513.411462846234, 'r'))",2025-09-09 00:13:20,1,32.26,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1282.0957216142122, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1517.475721614212, 'g'), ('cluster_3681802616_8393114933', 4, 1707.225721614212, 'r'))",2025-09-09 00:13:20,1,69.33,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1286.9912674983016, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1522.3712674983017, 'r'))",2025-09-09 00:13:20,1,26.41,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1294.3264911043625, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1529.7064911043626, 'r'))",2025-09-09 00:13:20,1,19.97,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1299.873334012891, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1535.2533340128912, 'r'))",2025-09-09 00:13:20,1,11.16,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1301.3549121618182, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 1536.734912161818, 'g'), ('cluster_3681802616_8393114933', 4, 1726.484912161818, 'r'))",2025-09-09 00:13:20,1,70.62,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 1302.9734204568504, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 1538.3534204568505, 'r'))",2025-09-09 00:13:20,1,6.41,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 135.2616952335072, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 370.64169523350716, 'g'), ('cluster_3681802616_8393114933', 4, 560.3916952335071, 'r'))",2025-09-09 00:13:20,1,70.01,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 14.159914551908571, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 249.5399145519086, 'r'))",2025-09-09 00:13:20,1,57.02,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 145.470742388865, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 380.85074238886494, 'r'))",2025-09-09 00:13:20,1,70.35,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 154.70881617188755, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 390.0888161718875, 'g'), ('cluster_3681802616_8393114933', 4, 579.8388161718875, 'r'))",2025-09-09 00:13:20,1,67.32,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 165.01274895220413, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 400.3927489522041, 'r'))",2025-09-09 00:13:20,1,69.33,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 173.4080365810621, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 408.78803658106204, 'r'), ('cluster_3681802616_8393114933', 4, 598.538036581062, 'r'))",2025-09-09 00:13:20,1,68.28,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 184.27048361525732, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 419.6504836152573, 'r'))",2025-09-09 00:13:20,1,69.67,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 192.37539986505493, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 427.7553998650549, 'r'), ('cluster_3681802616_8393114933', 4, 617.5053998650549, 'y'))",2025-09-09 00:13:20,1,67.63,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 2.822398382597939, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 238.20239838259798, 'r'))",2025-09-09 00:13:20,1,40.82,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 203.62217911132447, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 439.00217911132444, 'r'))",2025-09-09 00:13:20,1,66.76,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 211.162323591773, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 446.542323591773, 'r'), ('cluster_3681802616_8393114933', 4, 636.2923235917731, 'y'))",2025-09-09 00:13:20,1,70.88,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 22.502748431262262, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 257.88274843126226, 'g'), ('cluster_3681802616_8393114933', 4, 447.63274843126226, 'G'))",2025-09-09 00:13:20,1,61.12,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 222.16723387670982, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 457.54723387670975, 'y'))",2025-09-09 00:13:20,1,68.63,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 230.85146084179513, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 466.2314608417951, 'r'), ('cluster_3681802616_8393114933', 4, 655.9814608417951, 'y'))",2025-09-09 00:13:20,1,68.5,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 241.23021409889003, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 476.61021409889, 'y'))",2025-09-09 00:13:20,1,70.23,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 249.87965395137087, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 485.2596539513708, 'r'), ('cluster_3681802616_8393114933', 4, 675.0096539513709, 'G'))",2025-09-09 00:13:20,1,69.63,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 260.7380162298144, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 496.1180162298144, 'y'))",2025-09-09 00:13:20,1,67.97,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 269.22034302333736, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 504.6003430233373, 'r'), ('cluster_3681802616_8393114933', 4, 694.3503430233372, 'G'))",2025-09-09 00:13:20,1,67.28,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 279.6185860285603, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 514.9985860285602, 'y'))",2025-09-09 00:13:20,1,69.3,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 287.90952137877144, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 523.2895213787715, 'r'), ('cluster_3681802616_8393114933', 4, 713.0395213787715, 'G'))",2025-09-09 00:13:20,1,70.09,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 29.997430721219203, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 265.3774307212192, 'r'))",2025-09-09 00:13:20,1,69.31,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 298.86887144662626, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 534.2488714466263, 'G'))",2025-09-09 00:13:20,1,66.25,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 307.37984721931554, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 542.7598472193156, 'r'), ('cluster_3681802616_8393114933', 4, 732.5098472193156, 'G'))",2025-09-09 00:13:20,1,66.48,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 317.27080621021963, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 552.6508062102197, 'G'))",2025-09-09 00:13:20,1,68.1,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 325.84544232744656, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 561.2254423274466, 'r'), ('cluster_3681802616_8393114933', 4, 750.9754423274467, 'G'))",2025-09-09 00:13:20,1,68.06,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 336.1878473093514, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 571.5678473093515, 'G'))",2025-09-09 00:13:20,1,66.12,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 344.75047266113984, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 580.1304726611398, 'r'), ('cluster_3681802616_8393114933', 4, 769.88047266114, 'r'))",2025-09-09 00:13:20,1,70.4,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 354.55392288078207, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 589.933922880782, 'G'))",2025-09-09 00:13:20,1,67.86,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 364.3067063427153, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 599.6867063427152, 'r'), ('cluster_3681802616_8393114933', 4, 789.4367063427153, 'r'))",2025-09-09 00:13:20,1,66.86,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 373.4038539947765, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 608.7838539947765, 'G'))",2025-09-09 00:13:20,1,67.45,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 382.8787346623694, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 618.2587346623693, 'r'), ('cluster_3681802616_8393114933', 4, 808.0087346623693, 'r'))",2025-09-09 00:13:20,1,69.16,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 39.47934337112356, 'G'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 274.85934337112354, 'g'), ('cluster_3681802616_8393114933', 4, 464.60934337112354, 'r'))",2025-09-09 00:13:20,1,67.41,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 392.1386574664579, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 627.5186574664579, 'G'))",2025-09-09 00:13:20,1,67.41,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 402.09056143144585, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 637.4705614314457, 'y'), ('cluster_3681802616_8393114933', 4, 827.2205614314457, 'r'))",2025-09-09 00:13:20,1,69.98,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 410.8642639377485, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 7, 646.2442639377484, 'G'))",2025-09-09 00:13:20,1,70.45,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 421.5304924645553, 'r'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 10, 656.9104924645552, 'y'), ('cluster_3681802616_8393114933', 4, 846.6604924645553, 'r'))",2025-09-09 00:13:20,1,66.83,0.0,10.0,0.0,10.0
"(('cluster_1864383430_246182050_4745948567_4745948571_#4more', 0, 430.4341978422135, 'y'), ('cluster_3864247789_4605891082_4605891085_4605891087_#11more', 6, 665.8141978422134, 'r'))",2025-09-09 00:13:20,1,67.49,0.0,10.0,0.0,10.0
